Instance_Name: SPP_n50_s10_K3_B3_D1_d50.log
K: 3
U_Budget: 3
Num_Nodes: 50
Num_Archs: 735
Max_Num_Discoveries: 368
DDDI_Version: 1
BUB: 14.5185
BLB: 0.344102
Gap: 0.976299
Elapsed_Time 0


Solution:

w[] variables
:w_0: arc (1, 2) = 1
w_1: arc (1, 8) = 1
w_2: arc (1, 9) = 1
w_3: arc (1, 10) = 1
w_4: arc (1, 18) = 1
w_8: arc (1, 36) = 1
w_9: arc (1, 40) = 1
w_10: arc (1, 42) = 1
w_15: arc (2, 9) = 1
w_17: arc (2, 11) = 1
w_19: arc (2, 17) = 1
w_20: arc (2, 18) = 1
w_21: arc (2, 19) = 1
w_22: arc (2, 20) = 1
w_23: arc (2, 26) = 1
w_25: arc (2, 35) = 1
w_26: arc (2, 38) = 1
w_27: arc (2, 42) = 1
w_29: arc (2, 46) = 1
w_30: arc (3, 4) = 1
w_31: arc (3, 14) = 1
w_33: arc (3, 24) = 1
w_41: arc (4, 14) = 1
w_42: arc (4, 15) = 1
w_43: arc (4, 22) = 1
w_45: arc (4, 28) = 1
w_48: arc (4, 47) = 1
w_52: arc (5, 12) = 1
w_53: arc (5, 13) = 1
w_54: arc (5, 21) = 1
w_55: arc (5, 23) = 1
w_56: arc (5, 25) = 1
w_58: arc (5, 34) = 1
w_62: arc (5, 47) = 1
w_64: arc (6, 5) = 1
w_65: arc (6, 11) = 1
w_66: arc (6, 13) = 1
w_67: arc (6, 14) = 1
w_68: arc (6, 15) = 1
w_69: arc (6, 16) = 1
w_71: arc (6, 21) = 1
w_73: arc (6, 25) = 1
w_74: arc (6, 26) = 1
w_76: arc (6, 28) = 1
w_80: arc (6, 38) = 1
w_81: arc (6, 41) = 1
w_83: arc (6, 46) = 1
w_84: arc (6, 47) = 1
w_87: arc (7, 8) = 1
w_88: arc (7, 10) = 1
w_90: arc (7, 17) = 1
w_92: arc (7, 20) = 1
w_93: arc (7, 26) = 1
w_97: arc (7, 35) = 1
w_99: arc (7, 46) = 1
w_100: arc (7, 49) = 1
w_101: arc (7, 50) = 1
w_107: arc (8, 16) = 1
w_109: arc (8, 18) = 1
w_111: arc (8, 20) = 1
w_114: arc (8, 32) = 1
w_116: arc (8, 35) = 1
w_118: arc (8, 42) = 1
w_120: arc (9, 1) = 1
w_121: arc (9, 2) = 1
w_123: arc (9, 18) = 1
w_124: arc (9, 19) = 1
w_126: arc (9, 22) = 1
w_127: arc (9, 26) = 1
w_128: arc (9, 29) = 1
w_130: arc (9, 36) = 1
w_132: arc (9, 40) = 1
w_136: arc (10, 2) = 1
w_139: arc (10, 17) = 1
w_140: arc (10, 18) = 1
w_141: arc (10, 19) = 1
w_142: arc (10, 30) = 1
w_143: arc (10, 32) = 1
w_144: arc (10, 33) = 1
w_148: arc (11, 5) = 1
w_151: arc (11, 16) = 1
w_154: arc (11, 24) = 1
w_156: arc (11, 26) = 1
w_159: arc (11, 31) = 1
w_161: arc (11, 35) = 1
w_162: arc (11, 37) = 1
w_163: arc (11, 38) = 1
w_166: arc (11, 46) = 1
w_168: arc (11, 50) = 1
w_170: arc (12, 13) = 1
w_171: arc (12, 21) = 1
w_173: arc (12, 25) = 1
w_174: arc (12, 27) = 1
w_175: arc (12, 34) = 1
